"nct_id","condition","intervention_type","intervention","overall_status","country","brief_title","study_description","date"
"NCT01850628","Breast Cancer","Drug","Paclitaxel","Active, not recruiting","United States","NSABP Biospecimen Discovery Project","This study is a biospecimen discovery project that will serve as a pilot for a comprehensive 'omics approach using fresh core biopsy tissue and blood samples for DNA and protein analysis, as well as paired tumor-normal exome DNA and RNA sequencing.","2022-02-28"
"NCT01853748","Breast Cancer","Drug","Paclitaxel","Active, not recruiting","United States","T-DM1 vs Paclitaxel/Trastuzumab for Breast (ATEMPT Trial)","This research study is a Phase II clinical trial. Phase II clinical trials test the effectiveness of an investigational drug to learn whether the drug works in treating a specific cancer. ""Investigational"" means that the drug is still being studied and that research doctors are trying to find out more about it-such as the safest dose to use, the side effects it may cause, and if the drug is effective for treating different types of cancer. It also means that the FDA has not approved this drug for use patients undergoing adjuvant treatment for HER2+ breast cancer. Trastuzumab emtansine (T-DM1) is a drug that may stop cancer cells from growing. This drug has been used in other research studies and information from those other research studies suggests that this drug may help to prevent the recurrence of breast cancer in this research study.

The use of T-DM1 in this research study is experimental, which means it is not approved by any regulatory authority for the adjuvant treatment of HER2-positive breast cancer. However, it FDA-approved for metastatic HER2-positive breast cancer. T-DM1 has caused cancer cells to die in laboratory studies. In preclinical studies, this drug has prevented or slowed the growth of breast cancer. The breast cancer treatments (paclitaxel and Trastuzumab) used in this study are considered part of standard-of-care regimens in early breast cancer. A standard treatment means that this is a treatment that would be accepted by the majority of the medical community as a suitable treatment for your type of breast cancer.

In this research study, the investigators are looking to see if the study drug T-DM1 will have less side effects than traditional HER2-positive breast cancer treatment of trastuzumab and paclitaxel. The investigators are also hoping to learn about the long term benefits and disease-free survival of participants who take the study drug T-DM1 in comparison to those participants to take the combination of trastuzumab and paclitaxel.","2022-12-31"
"NCT01853748","Breast Cancer","Drug","Trastuzumab","Active, not recruiting","United States","T-DM1 vs Paclitaxel/Trastuzumab for Breast (ATEMPT Trial)","This research study is a Phase II clinical trial. Phase II clinical trials test the effectiveness of an investigational drug to learn whether the drug works in treating a specific cancer. ""Investigational"" means that the drug is still being studied and that research doctors are trying to find out more about it-such as the safest dose to use, the side effects it may cause, and if the drug is effective for treating different types of cancer. It also means that the FDA has not approved this drug for use patients undergoing adjuvant treatment for HER2+ breast cancer. Trastuzumab emtansine (T-DM1) is a drug that may stop cancer cells from growing. This drug has been used in other research studies and information from those other research studies suggests that this drug may help to prevent the recurrence of breast cancer in this research study.

The use of T-DM1 in this research study is experimental, which means it is not approved by any regulatory authority for the adjuvant treatment of HER2-positive breast cancer. However, it FDA-approved for metastatic HER2-positive breast cancer. T-DM1 has caused cancer cells to die in laboratory studies. In preclinical studies, this drug has prevented or slowed the growth of breast cancer. The breast cancer treatments (paclitaxel and Trastuzumab) used in this study are considered part of standard-of-care regimens in early breast cancer. A standard treatment means that this is a treatment that would be accepted by the majority of the medical community as a suitable treatment for your type of breast cancer.

In this research study, the investigators are looking to see if the study drug T-DM1 will have less side effects than traditional HER2-positive breast cancer treatment of trastuzumab and paclitaxel. The investigators are also hoping to learn about the long term benefits and disease-free survival of participants who take the study drug T-DM1 in comparison to those participants to take the combination of trastuzumab and paclitaxel.","2022-12-31"
"NCT01853748","Breast Cancer","Drug","Trastuzumab emtansine","Active, not recruiting","United States","T-DM1 vs Paclitaxel/Trastuzumab for Breast (ATEMPT Trial)","This research study is a Phase II clinical trial. Phase II clinical trials test the effectiveness of an investigational drug to learn whether the drug works in treating a specific cancer. ""Investigational"" means that the drug is still being studied and that research doctors are trying to find out more about it-such as the safest dose to use, the side effects it may cause, and if the drug is effective for treating different types of cancer. It also means that the FDA has not approved this drug for use patients undergoing adjuvant treatment for HER2+ breast cancer. Trastuzumab emtansine (T-DM1) is a drug that may stop cancer cells from growing. This drug has been used in other research studies and information from those other research studies suggests that this drug may help to prevent the recurrence of breast cancer in this research study.

The use of T-DM1 in this research study is experimental, which means it is not approved by any regulatory authority for the adjuvant treatment of HER2-positive breast cancer. However, it FDA-approved for metastatic HER2-positive breast cancer. T-DM1 has caused cancer cells to die in laboratory studies. In preclinical studies, this drug has prevented or slowed the growth of breast cancer. The breast cancer treatments (paclitaxel and Trastuzumab) used in this study are considered part of standard-of-care regimens in early breast cancer. A standard treatment means that this is a treatment that would be accepted by the majority of the medical community as a suitable treatment for your type of breast cancer.

In this research study, the investigators are looking to see if the study drug T-DM1 will have less side effects than traditional HER2-positive breast cancer treatment of trastuzumab and paclitaxel. The investigators are also hoping to learn about the long term benefits and disease-free survival of participants who take the study drug T-DM1 in comparison to those participants to take the combination of trastuzumab and paclitaxel.","2022-12-31"
"NCT01859026","Lung Cancer","Drug","Erlotinib","Active, not recruiting","United States","A Phase I/IB Trial of MEK162 in Combination With Erlotinib in NSCLC Harboring KRAS or EGFR Mutation","The main purpose of this study is to find out if the drugs MEK162 and erlotinib (Tarceva) given in combination are safe and have beneficial effects in patients who have NSCLC.

The U.S. Food and Drug Administration (FDA) has not approved MEK162 for use to treat NSCLC. Erlotinib is an FDA approved drug for the treatment of Non-Small Cell Lung Cancer.","2022-12-30"
"NCT01859026","Lung Cancer","Drug","MEK162","Active, not recruiting","United States","A Phase I/IB Trial of MEK162 in Combination With Erlotinib in NSCLC Harboring KRAS or EGFR Mutation","The main purpose of this study is to find out if the drugs MEK162 and erlotinib (Tarceva) given in combination are safe and have beneficial effects in patients who have NSCLC.

The U.S. Food and Drug Administration (FDA) has not approved MEK162 for use to treat NSCLC. Erlotinib is an FDA approved drug for the treatment of Non-Small Cell Lung Cancer.","2022-12-30"
"NCT01864746","Breast Cancer","Drug","Palbociclib PD-0332991","Active, not recruiting","United States","A Study of Palbociclib in Addition to Standard Endocrine Treatment in Hormone Receptor Positive Her2 Normal Patients With Residual Disease After Neoadjuvant Chemotherapy and Surgery","The PENELOPEB study is designed to demonstrate that in the background of standard anti-hormonal therapy palbociclib provides superior invasive disease-free survival (iDFS) compared to placebo in pre- and postmenopausal women with HR-positive/HER2-normal early breast cancer at high risk of relapse after showing less than pathological complete response to neoadjuvant taxane- containing chemotherapy. Considering the high risk of recurrence in patients after neoadjuvant chemotherapy and a high CPS-EG score, palbociclib appears to be an attractive option with a favourable safety profile for these patients.","2023-11-30"
"NCT01890590","Renal Cell Carcinoma","Device","CyberKnife","Recruiting","United States","A Phase II Study of Cyberknife Radiosurgery for Renal Cell Carcinoma","CyberKnife Based Radiosurgery is a way to deliver large doses of radiation very accurately to a tumor. The ability of this technology to minimize radiation dose to organs adjacent to the target tumor allows a high dose to be delivered to the tumor, thus potentially increasing the efficacy of radiation treatment. Currently, radiosurgery is commonly used for brain metastases, Stage I lung cancer, spine tumors, and localized prostate cancer. The purpose of this protocol is to evaluate the role of Radiosurgery for the treatment of clinically localized primary renal cell carcinoma.","2023-12-31"
"NCT01909453","Melanoma","Drug","LGX818","Active, not recruiting","United States","Study Comparing Combination of LGX818 Plus MEK162 Versus Vemurafenib and LGX818 Monotherapy in BRAF Mutant Melanoma","This is 2-part, randomized, open label, multi-center, parallel group, phase III study comparing the efficacy and safety of LGX818 plus MEK162 to vemurafenib and LGX818 monotherapy in patients with locally advanced unresectable or metastatic melanoma with BRAF V600 mutation. A total of approximately 900 patients will be randomized.

Part 1:

Patients will be randomized in a 1:1:1 ratio to one of 3 treatment arms:

LGX818 450 mg QD plus MEK162 45 mg BID (denoted as Combo 450 arm)
LGX818 300 mg QD monotherapy (denoted as LGX818 arm) or
vemurafenib 960 mg BID (denoted as vemurafenib arm)

Part 2:

Patients will be randomized in a 3:1 ratio to one of the 2 treatment arms:

LGX818 300 mg QD plus MEK162 45 mg BID (denoted as Combo 300 arm) or
LGX818 300 mg QD monotherapy (denoted as LGX818 arm)","2023-11-30"
"NCT01909453","Melanoma","Drug","MEK162","Active, not recruiting","United States","Study Comparing Combination of LGX818 Plus MEK162 Versus Vemurafenib and LGX818 Monotherapy in BRAF Mutant Melanoma","This is 2-part, randomized, open label, multi-center, parallel group, phase III study comparing the efficacy and safety of LGX818 plus MEK162 to vemurafenib and LGX818 monotherapy in patients with locally advanced unresectable or metastatic melanoma with BRAF V600 mutation. A total of approximately 900 patients will be randomized.

Part 1:

Patients will be randomized in a 1:1:1 ratio to one of 3 treatment arms:

LGX818 450 mg QD plus MEK162 45 mg BID (denoted as Combo 450 arm)
LGX818 300 mg QD monotherapy (denoted as LGX818 arm) or
vemurafenib 960 mg BID (denoted as vemurafenib arm)

Part 2:

Patients will be randomized in a 3:1 ratio to one of the 2 treatment arms:

LGX818 300 mg QD plus MEK162 45 mg BID (denoted as Combo 300 arm) or
LGX818 300 mg QD monotherapy (denoted as LGX818 arm)","2023-11-30"
"NCT01909453","Melanoma","Drug","vemurafenib","Active, not recruiting","United States","Study Comparing Combination of LGX818 Plus MEK162 Versus Vemurafenib and LGX818 Monotherapy in BRAF Mutant Melanoma","This is 2-part, randomized, open label, multi-center, parallel group, phase III study comparing the efficacy and safety of LGX818 plus MEK162 to vemurafenib and LGX818 monotherapy in patients with locally advanced unresectable or metastatic melanoma with BRAF V600 mutation. A total of approximately 900 patients will be randomized.

Part 1:

Patients will be randomized in a 1:1:1 ratio to one of 3 treatment arms:

LGX818 450 mg QD plus MEK162 45 mg BID (denoted as Combo 450 arm)
LGX818 300 mg QD monotherapy (denoted as LGX818 arm) or
vemurafenib 960 mg BID (denoted as vemurafenib arm)

Part 2:

Patients will be randomized in a 3:1 ratio to one of the 2 treatment arms:

LGX818 300 mg QD plus MEK162 45 mg BID (denoted as Combo 300 arm) or
LGX818 300 mg QD monotherapy (denoted as LGX818 arm)","2023-11-30"
"NCT01919619","Leukemia","Biological","Ipilimumab","Active, not recruiting","United States","Lenalidomide and Ipilimumab After Stem Cell Transplant in Treating Patients With Hematologic or Lymphoid Malignancies","This pilot clinical trial studies the side effects of lenalidomide and ipilimumab after stem cell transplant in treating patients with hematologic or lymphoid malignancies. Biological therapies, such as lenalidomide, may stimulate or suppress the immune system in different ways and stop cancer cells from growing. Immunotherapy with monoclonal antibodies, such as ipilimumab, may help the body's immune system attack the cancer, and may interfere with the ability of tumor cells to grow and spread. Giving lenalidomide with ipilimumab may be a better treatment for hematologic or lymphoid malignancies.","2025-03-31"
"NCT01919619","Leukemia","Drug","Lenalidomide","Active, not recruiting","United States","Lenalidomide and Ipilimumab After Stem Cell Transplant in Treating Patients With Hematologic or Lymphoid Malignancies","This pilot clinical trial studies the side effects of lenalidomide and ipilimumab after stem cell transplant in treating patients with hematologic or lymphoid malignancies. Biological therapies, such as lenalidomide, may stimulate or suppress the immune system in different ways and stop cancer cells from growing. Immunotherapy with monoclonal antibodies, such as ipilimumab, may help the body's immune system attack the cancer, and may interfere with the ability of tumor cells to grow and spread. Giving lenalidomide with ipilimumab may be a better treatment for hematologic or lymphoid malignancies.","2025-03-31"
"NCT01919619","Lymphoma","Biological","Ipilimumab","Active, not recruiting","United States","Lenalidomide and Ipilimumab After Stem Cell Transplant in Treating Patients With Hematologic or Lymphoid Malignancies","This pilot clinical trial studies the side effects of lenalidomide and ipilimumab after stem cell transplant in treating patients with hematologic or lymphoid malignancies. Biological therapies, such as lenalidomide, may stimulate or suppress the immune system in different ways and stop cancer cells from growing. Immunotherapy with monoclonal antibodies, such as ipilimumab, may help the body's immune system attack the cancer, and may interfere with the ability of tumor cells to grow and spread. Giving lenalidomide with ipilimumab may be a better treatment for hematologic or lymphoid malignancies.","2025-03-31"
"NCT01919619","Lymphoma","Drug","Lenalidomide","Active, not recruiting","United States","Lenalidomide and Ipilimumab After Stem Cell Transplant in Treating Patients With Hematologic or Lymphoid Malignancies","This pilot clinical trial studies the side effects of lenalidomide and ipilimumab after stem cell transplant in treating patients with hematologic or lymphoid malignancies. Biological therapies, such as lenalidomide, may stimulate or suppress the immune system in different ways and stop cancer cells from growing. Immunotherapy with monoclonal antibodies, such as ipilimumab, may help the body's immune system attack the cancer, and may interfere with the ability of tumor cells to grow and spread. Giving lenalidomide with ipilimumab may be a better treatment for hematologic or lymphoid malignancies.","2025-03-31"
"NCT01926197","Pancreatic Cancer","Drug","5FU","Completed","United States","Phase 3 Study of FOLFIRINOX (mFFX) +/- SBRT in Locally Advanced Pancreatic Cancer","The goal of this study is to determine the safety and efficacy of a chemotherapy regimen known as Modified FOLFIRINOX (mFFX) alone or with the addition of Stereotactic Body Radiotherapy (SBRT). We hope to learn if this new treatment combination helps to control the disease and improve survival for patients with locally advanced pancreatic cancer.","2022-09-30"
"NCT01926197","Pancreatic Cancer","Drug","Irinotecan","Completed","United States","Phase 3 Study of FOLFIRINOX (mFFX) +/- SBRT in Locally Advanced Pancreatic Cancer","The goal of this study is to determine the safety and efficacy of a chemotherapy regimen known as Modified FOLFIRINOX (mFFX) alone or with the addition of Stereotactic Body Radiotherapy (SBRT). We hope to learn if this new treatment combination helps to control the disease and improve survival for patients with locally advanced pancreatic cancer.","2022-09-30"
"NCT01926197","Pancreatic Cancer","Drug","Leucovorin","Completed","United States","Phase 3 Study of FOLFIRINOX (mFFX) +/- SBRT in Locally Advanced Pancreatic Cancer","The goal of this study is to determine the safety and efficacy of a chemotherapy regimen known as Modified FOLFIRINOX (mFFX) alone or with the addition of Stereotactic Body Radiotherapy (SBRT). We hope to learn if this new treatment combination helps to control the disease and improve survival for patients with locally advanced pancreatic cancer.","2022-09-30"
"NCT01926197","Pancreatic Cancer","Drug","Oxaliplatin","Completed","United States","Phase 3 Study of FOLFIRINOX (mFFX) +/- SBRT in Locally Advanced Pancreatic Cancer","The goal of this study is to determine the safety and efficacy of a chemotherapy regimen known as Modified FOLFIRINOX (mFFX) alone or with the addition of Stereotactic Body Radiotherapy (SBRT). We hope to learn if this new treatment combination helps to control the disease and improve survival for patients with locally advanced pancreatic cancer.","2022-09-30"
"NCT01926197","Pancreatic Cancer","Radiation","Stereotactic Body Radiotherapy (SBRT)","Completed","United States","Phase 3 Study of FOLFIRINOX (mFFX) +/- SBRT in Locally Advanced Pancreatic Cancer","The goal of this study is to determine the safety and efficacy of a chemotherapy regimen known as Modified FOLFIRINOX (mFFX) alone or with the addition of Stereotactic Body Radiotherapy (SBRT). We hope to learn if this new treatment combination helps to control the disease and improve survival for patients with locally advanced pancreatic cancer.","2022-09-30"
"NCT01927744","Head and Neck Cancer","Behavioral","Phone Call","Active, not recruiting","United States","Study of Chemotherapy With Cisplatin/Carboplatin, and Docetaxel With or Without Erlotinib in Patients With Head and Neck Squamous Cell Carcinomas Amenable for Surgical Resection","The goal of this clinical research study is to learn if adding erlotinib to a standard chemotherapy combination (docetaxel and either cisplatin or carboplatin) can help to control SCCHN. The safety of this drug combination will also be studied.

In this study, erlotinib will be compared to a placebo. A placebo is not a drug. It looks like the study drug but is not designed to treat any disease or illness. It is designed to be compared with a study drug to learn if the study drug has any real effect.

This is an investigational study. Erlotinib is approved by the FDA for treatment of non-small cell lung cancer. Its use in this study is experimental. Docetaxel, cisplatin, and carboplatin are all FDA approved and commercially available for the treatment of SCCHN.

Up to 100 patients will take part in this study. All will be enrolled at MD Anderson.","2023-12-31"
"NCT01927744","Head and Neck Cancer","Behavioral","Questionnaires","Active, not recruiting","United States","Study of Chemotherapy With Cisplatin/Carboplatin, and Docetaxel With or Without Erlotinib in Patients With Head and Neck Squamous Cell Carcinomas Amenable for Surgical Resection","The goal of this clinical research study is to learn if adding erlotinib to a standard chemotherapy combination (docetaxel and either cisplatin or carboplatin) can help to control SCCHN. The safety of this drug combination will also be studied.

In this study, erlotinib will be compared to a placebo. A placebo is not a drug. It looks like the study drug but is not designed to treat any disease or illness. It is designed to be compared with a study drug to learn if the study drug has any real effect.

This is an investigational study. Erlotinib is approved by the FDA for treatment of non-small cell lung cancer. Its use in this study is experimental. Docetaxel, cisplatin, and carboplatin are all FDA approved and commercially available for the treatment of SCCHN.

Up to 100 patients will take part in this study. All will be enrolled at MD Anderson.","2023-12-31"
"NCT01927744","Head and Neck Cancer","Drug","Chemotherapy","Active, not recruiting","United States","Study of Chemotherapy With Cisplatin/Carboplatin, and Docetaxel With or Without Erlotinib in Patients With Head and Neck Squamous Cell Carcinomas Amenable for Surgical Resection","The goal of this clinical research study is to learn if adding erlotinib to a standard chemotherapy combination (docetaxel and either cisplatin or carboplatin) can help to control SCCHN. The safety of this drug combination will also be studied.

In this study, erlotinib will be compared to a placebo. A placebo is not a drug. It looks like the study drug but is not designed to treat any disease or illness. It is designed to be compared with a study drug to learn if the study drug has any real effect.

This is an investigational study. Erlotinib is approved by the FDA for treatment of non-small cell lung cancer. Its use in this study is experimental. Docetaxel, cisplatin, and carboplatin are all FDA approved and commercially available for the treatment of SCCHN.

Up to 100 patients will take part in this study. All will be enrolled at MD Anderson.","2023-12-31"
"NCT01927744","Head and Neck Cancer","Drug","Docetaxel","Active, not recruiting","United States","Study of Chemotherapy With Cisplatin/Carboplatin, and Docetaxel With or Without Erlotinib in Patients With Head and Neck Squamous Cell Carcinomas Amenable for Surgical Resection","The goal of this clinical research study is to learn if adding erlotinib to a standard chemotherapy combination (docetaxel and either cisplatin or carboplatin) can help to control SCCHN. The safety of this drug combination will also be studied.

In this study, erlotinib will be compared to a placebo. A placebo is not a drug. It looks like the study drug but is not designed to treat any disease or illness. It is designed to be compared with a study drug to learn if the study drug has any real effect.

This is an investigational study. Erlotinib is approved by the FDA for treatment of non-small cell lung cancer. Its use in this study is experimental. Docetaxel, cisplatin, and carboplatin are all FDA approved and commercially available for the treatment of SCCHN.

Up to 100 patients will take part in this study. All will be enrolled at MD Anderson.","2023-12-31"
"NCT01927744","Head and Neck Cancer","Drug","Erlotinib","Active, not recruiting","United States","Study of Chemotherapy With Cisplatin/Carboplatin, and Docetaxel With or Without Erlotinib in Patients With Head and Neck Squamous Cell Carcinomas Amenable for Surgical Resection","The goal of this clinical research study is to learn if adding erlotinib to a standard chemotherapy combination (docetaxel and either cisplatin or carboplatin) can help to control SCCHN. The safety of this drug combination will also be studied.

In this study, erlotinib will be compared to a placebo. A placebo is not a drug. It looks like the study drug but is not designed to treat any disease or illness. It is designed to be compared with a study drug to learn if the study drug has any real effect.

This is an investigational study. Erlotinib is approved by the FDA for treatment of non-small cell lung cancer. Its use in this study is experimental. Docetaxel, cisplatin, and carboplatin are all FDA approved and commercially available for the treatment of SCCHN.

Up to 100 patients will take part in this study. All will be enrolled at MD Anderson.","2023-12-31"
"NCT01928589","Breast Cancer","Other","PBI with concurrent chemotherapy","Recruiting","United States","Partial Irradiation and Sequential vs. Concurrent Chemo Early Breast Cancer","In a small study at Johns Hopkins, women were treated with partial breast irradiation and chemotherapy given at the same time.

We are now testing in a bigger study whether giving partial breast irradiation and chemotherapy at the same time (our new method) has the same side effects and outcomes as giving partial breast irradiation and chemotherapy at different times(older method). In this study women who had their breast cancer removed but need radiation to the breast will be randomized to partial breast irradiation at the same time as chemotherapy or partial breast radiation at a different time than chemotherapy. Randomization is like flipping a coin but in this study about 2 of every 3 women will get the new method.","2026-01-31"
"NCT01928589","Breast Cancer","Radiation","PBI with sequential chemotherapy","Recruiting","United States","Partial Irradiation and Sequential vs. Concurrent Chemo Early Breast Cancer","In a small study at Johns Hopkins, women were treated with partial breast irradiation and chemotherapy given at the same time.

We are now testing in a bigger study whether giving partial breast irradiation and chemotherapy at the same time (our new method) has the same side effects and outcomes as giving partial breast irradiation and chemotherapy at different times(older method). In this study women who had their breast cancer removed but need radiation to the breast will be randomized to partial breast irradiation at the same time as chemotherapy or partial breast radiation at a different time than chemotherapy. Randomization is like flipping a coin but in this study about 2 of every 3 women will get the new method.","2026-01-31"
"NCT01937117","Breast Cancer","Drug","Pertuzumab","Active, not recruiting","United States","Pertuzumab and Trastuzumab as Neoadjuvant Treatment in Patients With HER2-Positive Breast Cancer","This research is being done to determine if early changes on a type of imaging procedure called PET (Positron Emission Tomography) can predict which patients are most likely to respond to the combination of trastuzumab and pertuzumab when given prior to surgery.","2022-12-31"
"NCT01937117","Breast Cancer","Drug","Trastuzumab","Active, not recruiting","United States","Pertuzumab and Trastuzumab as Neoadjuvant Treatment in Patients With HER2-Positive Breast Cancer","This research is being done to determine if early changes on a type of imaging procedure called PET (Positron Emission Tomography) can predict which patients are most likely to respond to the combination of trastuzumab and pertuzumab when given prior to surgery.","2022-12-31"
"NCT01937117","Breast Cancer","Procedure","Positron emission tomography (PET)","Active, not recruiting","United States","Pertuzumab and Trastuzumab as Neoadjuvant Treatment in Patients With HER2-Positive Breast Cancer","This research is being done to determine if early changes on a type of imaging procedure called PET (Positron Emission Tomography) can predict which patients are most likely to respond to the combination of trastuzumab and pertuzumab when given prior to surgery.","2022-12-31"
"NCT01943695","Breast Cancer","Behavioral","Aerobic Training","Active, not recruiting","United States","Supervised Aerobic Training During or After Chemotherapy for Operable Breast Cancer","The purpose of this study is to compare the effects of aerobic exercise training during and after chemotherapy for women who have recently been diagnosed with early-stage breast cancer.

The participant will be instructed to self-report the session information to ExOnc staff at or before their next scheduled visit. If the participant's next scheduled visit is greater than 72 hours following an unsupervised session, ExOnc staff may reach out to the participant to retrieve the session information. Unsupervised session details will be source documented by ExOnc staff.","2024-08-31"
"NCT01943695","Breast Cancer","Behavioral","Educational Information","Active, not recruiting","United States","Supervised Aerobic Training During or After Chemotherapy for Operable Breast Cancer","The purpose of this study is to compare the effects of aerobic exercise training during and after chemotherapy for women who have recently been diagnosed with early-stage breast cancer.

The participant will be instructed to self-report the session information to ExOnc staff at or before their next scheduled visit. If the participant's next scheduled visit is greater than 72 hours following an unsupervised session, ExOnc staff may reach out to the participant to retrieve the session information. Unsupervised session details will be source documented by ExOnc staff.","2024-08-31"
"NCT01943695","Breast Cancer","Behavioral","Supervised Home Based Training","Active, not recruiting","United States","Supervised Aerobic Training During or After Chemotherapy for Operable Breast Cancer","The purpose of this study is to compare the effects of aerobic exercise training during and after chemotherapy for women who have recently been diagnosed with early-stage breast cancer.

The participant will be instructed to self-report the session information to ExOnc staff at or before their next scheduled visit. If the participant's next scheduled visit is greater than 72 hours following an unsupervised session, ExOnc staff may reach out to the participant to retrieve the session information. Unsupervised session details will be source documented by ExOnc staff.","2024-08-31"
"NCT01946477","Multiple Myeloma","Drug","Daratumumab","Active, not recruiting","United States","Pomalidomide in Combination With Low-dose Dexamethasone or Pomalidomide in Combination With Low-dose Dexamethasone and Daratumumab in Subjects With Relapsed or Refractory Multiple Myeloma Following Lenalidomide-based Therapy in the First or Second Line Setting","This trial will evaluate the efficacy and safety of combination of pomalidomide (POM) and low-dose dexamethasone (LD-Dex) (Cohort A) or the combination of pomalidomide (POM) , daratumumab (DARA) and low-dose dexamethasone (LD-Dex) (Cohort B) in subjects with relapsed or refractory multiple myeloma who have received a first or second line treatment of lenalidomide-based therapy.

This trial will test the hypothesis for Cohort A that the proportion of patients will have an Overall Response Rate (ORR) of > 30 % to reveal that Pomalidomide is efficacious in pretreated patients who are refractory to lenalidomide.

This trial will test the hypothesis for Cohort B that the proportion of patients will have an Overall Response Rate (ORR) of > 70 % to reveal that POM+DARA+LD-Dex is efficacious in pretreated patients who are refractory to lenalidomide.

This trial will test the hypothesis for Cohort C that the proportion of patients will have an Overall Response Rate (ORR) of >60% to reveal that POM+DARA+LD-Dex is efficacious in pretreated patients who are refractory to lenalidomide. This treatment will be in only Japanese patients.","2025-05-24"
"NCT01946477","Multiple Myeloma","Drug","Dexamethasone","Active, not recruiting","United States","Pomalidomide in Combination With Low-dose Dexamethasone or Pomalidomide in Combination With Low-dose Dexamethasone and Daratumumab in Subjects With Relapsed or Refractory Multiple Myeloma Following Lenalidomide-based Therapy in the First or Second Line Setting","This trial will evaluate the efficacy and safety of combination of pomalidomide (POM) and low-dose dexamethasone (LD-Dex) (Cohort A) or the combination of pomalidomide (POM) , daratumumab (DARA) and low-dose dexamethasone (LD-Dex) (Cohort B) in subjects with relapsed or refractory multiple myeloma who have received a first or second line treatment of lenalidomide-based therapy.

This trial will test the hypothesis for Cohort A that the proportion of patients will have an Overall Response Rate (ORR) of > 30 % to reveal that Pomalidomide is efficacious in pretreated patients who are refractory to lenalidomide.

This trial will test the hypothesis for Cohort B that the proportion of patients will have an Overall Response Rate (ORR) of > 70 % to reveal that POM+DARA+LD-Dex is efficacious in pretreated patients who are refractory to lenalidomide.

This trial will test the hypothesis for Cohort C that the proportion of patients will have an Overall Response Rate (ORR) of >60% to reveal that POM+DARA+LD-Dex is efficacious in pretreated patients who are refractory to lenalidomide. This treatment will be in only Japanese patients.","2025-05-24"
"NCT01946477","Multiple Myeloma","Drug","Pomalidomide","Active, not recruiting","United States","Pomalidomide in Combination With Low-dose Dexamethasone or Pomalidomide in Combination With Low-dose Dexamethasone and Daratumumab in Subjects With Relapsed or Refractory Multiple Myeloma Following Lenalidomide-based Therapy in the First or Second Line Setting","This trial will evaluate the efficacy and safety of combination of pomalidomide (POM) and low-dose dexamethasone (LD-Dex) (Cohort A) or the combination of pomalidomide (POM) , daratumumab (DARA) and low-dose dexamethasone (LD-Dex) (Cohort B) in subjects with relapsed or refractory multiple myeloma who have received a first or second line treatment of lenalidomide-based therapy.

This trial will test the hypothesis for Cohort A that the proportion of patients will have an Overall Response Rate (ORR) of > 30 % to reveal that Pomalidomide is efficacious in pretreated patients who are refractory to lenalidomide.

This trial will test the hypothesis for Cohort B that the proportion of patients will have an Overall Response Rate (ORR) of > 70 % to reveal that POM+DARA+LD-Dex is efficacious in pretreated patients who are refractory to lenalidomide.

This trial will test the hypothesis for Cohort C that the proportion of patients will have an Overall Response Rate (ORR) of >60% to reveal that POM+DARA+LD-Dex is efficacious in pretreated patients who are refractory to lenalidomide. This treatment will be in only Japanese patients.","2025-05-24"
"NCT01947140","Lymphoma","Drug","Pralatrexate","Completed","United States","Pralatrexate + Romidepsin in Relapsed/Refractory Lymphoid Malignancies","This is a study to test how safe the combination of the drugs Romidepsin and Pralatrexate are in patients with lymphoid malignancies and to determine the dose of the combination of drugs that is safest. If the combination is determined to be safe, the study will continue accrual patients with peripheral T-Cell lymphoma (PTCL).","2022-09-01"
"NCT01947140","Lymphoma","Drug","Romidepsin","Completed","United States","Pralatrexate + Romidepsin in Relapsed/Refractory Lymphoid Malignancies","This is a study to test how safe the combination of the drugs Romidepsin and Pralatrexate are in patients with lymphoid malignancies and to determine the dose of the combination of drugs that is safest. If the combination is determined to be safe, the study will continue accrual patients with peripheral T-Cell lymphoma (PTCL).","2022-09-01"
"NCT01947140","Multiple Myeloma","Drug","Pralatrexate","Completed","United States","Pralatrexate + Romidepsin in Relapsed/Refractory Lymphoid Malignancies","This is a study to test how safe the combination of the drugs Romidepsin and Pralatrexate are in patients with lymphoid malignancies and to determine the dose of the combination of drugs that is safest. If the combination is determined to be safe, the study will continue accrual patients with peripheral T-Cell lymphoma (PTCL).","2022-09-01"
"NCT01947140","Multiple Myeloma","Drug","Romidepsin","Completed","United States","Pralatrexate + Romidepsin in Relapsed/Refractory Lymphoid Malignancies","This is a study to test how safe the combination of the drugs Romidepsin and Pralatrexate are in patients with lymphoid malignancies and to determine the dose of the combination of drugs that is safest. If the combination is determined to be safe, the study will continue accrual patients with peripheral T-Cell lymphoma (PTCL).","2022-09-01"
"NCT01962636","Multiple Myeloma","Biological","Umbilical cord blood","Recruiting","United States","Umbilical Cord Blood Transplantation Using a Myeloablative Preparative Regimen for Hematological Diseases","This is a treatment guideline for an unrelated umbilical cord blood transplant (UCBT) using a myeloablative preparative regimen for the treatment of hematological diseases, including, but not limited to acute leukemias. The myeloablative preparative regimen will consist of cyclophosphamide (CY), fludarabine (FLU) and fractionated total body irradiation (TBI).","2023-10-31"
